hour,production,consumption
2023-02-05 13:00,3.19,9.42
2023-02-05 14:00,2.67,9.28
2023-02-05 15:00,2.43,9.17
2023-02-05 16:00,1.47,9.2
2023-02-05 17:00,0.87,9.11
2023-02-05 18:00,0.48,9.65
2023-02-05 19:00,0.0,9.6
2023-02-05 20:00,0.0,7.03
2023-02-05 21:00,0.0,9.35
2023-02-05 22:00,0.0,9.27
2023-02-05 23:00,0.0,3.04
2023-02-06 00:00,0.0,3.52
2023-02-06 01:00,0.0,2.9
2023-02-06 02:00,0.0,2.93
2023-02-06 03:00,0.0,3.37
2023-02-06 04:00,0.0,3.28
2023-02-06 05:00,0.0,3.04
2023-02-06 06:00,0.0,8.11
2023-02-06 07:00,0.76,8.52
2023-02-06 08:00,1.37,8.05
2023-02-06 09:00,2.36,9.42
2023-02-06 10:00,2.6,8.82
2023-02-06 11:00,3.76,9.04
2023-02-06 12:00,4.72,8.78
2023-02-06 13:00,3.04,7.07
2023-02-06 14:00,2.87,9.58
2023-02-06 15:00,1.08,8.78
2023-02-06 16:00,1.93,8.29
2023-02-06 17:00,0.0,7.83
2023-02-06 18:00,0.46,8.81
2023-02-06 19:00,0.0,8.55
2023-02-06 20:00,0.0,9.34
2023-02-06 21:00,0.0,8.36
2023-02-06 22:00,0.0,8.17
2023-02-06 23:00,0.0,3.03
2023-02-07 00:00,0.0,2.51
2023-02-07 01:00,0.0,2.97
2023-02-07 02:00,0.0,3.12
2023-02-07 03:00,0.0,3.29
2023-02-07 04:00,0.0,3.35
2023-02-07 05:00,0.0,2.96
2023-02-07 06:00,0.0,9.16
2023-02-07 07:00,1.21,7.81
2023-02-07 08:00,1.71,9.31
2023-02-07 09:00,2.02,7.78
2023-02-07 10:00,3.76,10.59
2023-02-07 11:00,4.06,7.52
2023-02-07 12:00,4.92,8.4
2023-02-07 13:00,3.89,9.11
2023-02-07 14:00,3.14,9.61
2023-02-07 15:00,3.9,9.51
2023-02-07 16:00,0.86,9.25
2023-02-07 17:00,1.09,9.79
2023-02-07 18:00,0.02,8.96
2023-02-07 19:00,0.0,9.68
2023-02-07 20:00,0.0,9.56
2023-02-07 21:00,0.0,9.55
2023-02-07 22:00,0.0,7.56
2023-02-07 23:00,0.0,2.69
